Timestamp,m/z 29,m/z 31,m/z 33,m/z 41,m/z 42,m/z 43,m/z 45,m/z 47,m/z 57,m/z 58,m/z 59,m/z 60,m/z 61,m/z 62,m/z 63,m/z 65,m/z 67,m/z 69,m/z 71,m/z 73,m/z 79,m/z 80,m/z 81,m/z 82,m/z 83,m/z 85,m/z 91,m/z 93,m/z 94,m/z 95,m/z 97,m/z 105,m/z 106,m/z 107,m/z 108,m/z 109,m/z 113,m/z 115,m/z 117,m/z 119,m/z 121,m/z 122,m/z 129,m/z 133,m/z 135,m/z 136,m/z 137,m/z 138,m/z 147,m/z 149,m/z 153,m/z 155
25/04/2012 18:00,0.781,0.883,3.922,0.636,0.096,1.194,0.318,0.138,1.723,0.067,0.696,0.032,0.552,0.017,<mdl,0.010,0.014,0.130,0.070,0.060,0.137,0.005,0.148,0.006,0.048,0.033,0.007,0.362,0.041,0.027,0.062,0.015,0.003,0.259,0.029,0.022,0.015,0.033,0.085,0.096,0.139,0.017,0.017,0.015,0.052,0.006,0.087,0.007,0.012,0.025,<mdl,<mdl
25/04/2012 19:00,0.713,0.841,4.793,2.341,0.385,5.346,0.433,0.172,3.686,0.150,1.118,0.043,0.903,0.019,<mdl,0.005,0.014,0.160,0.089,0.096,0.175,0.013,0.193,0.007,0.072,0.057,0.016,0.503,0.041,0.048,0.097,0.023,0.003,0.373,0.043,0.032,0.032,0.044,0.091,0.094,0.225,0.023,0.023,0.018,0.077,0.004,0.125,0.012,<mdl,0.037,0.016,<mdl
25/04/2012 20:00,0.577,1.547,5.831,0.475,0.118,2.268,0.607,0.206,1.341,0.058,0.771,0.030,1.239,0.038,<mdl,0.008,0.020,0.242,0.114,0.191,0.231,0.012,0.229,0.016,0.099,0.086,0.024,0.772,0.065,0.063,0.168,0.039,0.004,0.557,0.053,0.049,0.032,0.061,0.081,0.095,0.304,0.032,0.034,0.022,0.092,0.007,0.136,0.010,0.044,0.105,0.027,5.771
25/04/2012 21:00,0.454,1.492,5.589,0.436,0.126,1.887,0.554,0.190,1.749,0.088,0.708,0.031,1.143,0.044,0.009,0.011,0.014,0.205,0.102,0.137,0.214,0.013,0.210,0.013,0.101,0.087,0.020,0.617,0.050,0.059,0.177,0.035,0.004,0.440,0.050,0.053,0.039,0.060,0.081,0.101,0.278,0.031,0.031,0.024,0.081,0.012,0.140,0.015,0.020,0.055,0.033,<mdl
25/04/2012 22:00,0.360,1.314,5.816,1.269,0.170,3.630,0.772,0.337,3.444,0.142,0.890,0.043,1.202,0.033,0.019,0.013,0.015,0.317,0.354,0.178,0.365,0.027,0.274,0.016,0.123,0.119,0.030,1.166,0.099,0.072,0.250,0.039,0.005,0.708,0.072,0.045,0.038,0.116,0.081,0.107,0.353,0.042,0.032,0.025,0.110,0.013,0.214,0.017,0.030,0.071,0.040,5.453
25/04/2012 23:00,0.310,1.058,6.507,0.625,0.127,2.847,0.736,0.248,1.110,0.055,1.107,0.039,1.239,0.050,0.015,0.008,0.017,0.274,0.175,0.260,0.310,0.027,0.329,0.018,0.120,0.101,0.025,1.229,0.094,0.076,0.229,0.052,0.008,0.815,0.092,0.052,0.045,0.120,0.088,0.093,0.403,0.042,0.048,0.029,0.122,0.021,0.232,0.022,0.059,0.114,0.052,3.511
26/04/2012 1:00,0.415,0.962,4.872,0.600,0.127,1.521,0.626,0.154,1.796,0.076,1.015,0.037,0.624,0.038,0.028,0.009,0.010,0.237,0.113,0.161,0.196,0.014,0.326,0.014,0.108,0.064,0.025,0.955,0.081,0.048,0.108,0.031,0.004,0.666,0.076,0.038,0.027,0.081,0.082,0.078,0.379,0.047,0.042,0.020,0.091,0.013,0.242,0.023,0.029,0.062,0.055,2.607
26/04/2012 2:00,<mdl,0.645,4.263,0.867,0.137,1.843,0.542,0.126,2.028,0.083,1.376,0.060,0.640,0.024,0.036,0.015,0.014,0.242,0.125,0.236,0.209,0.013,0.377,0.015,0.100,0.065,0.019,1.003,0.084,0.056,0.077,0.031,0.005,0.638,0.065,0.041,0.028,0.106,0.084,0.097,0.404,0.039,0.040,0.030,0.132,0.023,0.306,0.030,0.052,0.107,0.086,3.505
26/04/2012 3:00,0.192,0.305,4.275,0.363,0.106,1.423,0.467,0.187,1.657,0.065,0.996,0.040,0.678,0.020,0.019,0.008,0.013,0.173,0.092,0.163,0.119,0.008,0.267,0.011,0.073,0.048,0.016,0.599,0.051,0.037,0.086,0.025,0.005,0.402,0.043,0.027,0.023,0.057,0.081,0.089,0.278,0.027,0.023,0.015,0.084,0.015,0.227,0.020,0.030,0.072,0.057,<mdl
26/04/2012 4:00,<mdl,0.663,4.621,1.642,0.184,1.922,0.542,0.222,3.972,0.181,1.481,0.061,0.562,0.025,0.025,0.009,0.014,0.230,0.136,0.241,0.223,0.017,0.440,0.017,0.099,0.058,0.027,1.159,0.091,0.069,0.083,0.040,0.006,0.728,0.080,0.036,0.028,0.069,0.077,0.098,0.407,0.042,0.039,0.026,0.153,0.024,0.356,0.031,0.048,0.114,0.074,<mdl
26/04/2012 5:00,0.365,0.883,5.037,1.264,0.452,2.245,0.581,0.208,4.115,0.172,1.196,0.042,0.731,0.038,0.024,0.013,0.023,0.264,0.138,0.277,0.294,0.018,0.397,0.014,0.102,0.065,0.030,1.219,0.101,0.077,0.095,0.057,0.007,0.775,0.083,0.049,0.028,0.077,0.087,0.107,0.431,0.049,0.035,0.034,0.171,0.024,0.278,0.025,0.097,0.145,0.062,3.833
26/04/2012 6:00,0.206,3.885,4.888,1.170,0.174,3.864,1.552,0.303,1.775,0.073,1.357,0.064,0.932,0.243,0.025,0.017,0.082,0.626,0.434,0.325,0.637,0.042,0.506,0.021,0.258,0.173,0.072,1.798,0.157,0.207,0.224,0.144,0.022,1.315,0.131,0.139,0.074,0.167,0.109,0.185,0.776,0.094,0.105,0.094,0.314,0.038,0.340,0.029,0.268,0.402,0.086,12.629
26/04/2012 7:00,<mdl,1.650,4.633,2.118,0.258,3.484,0.910,0.484,8.045,0.330,1.402,0.070,1.090,0.089,0.023,0.018,0.057,0.450,0.241,0.411,0.663,0.044,0.419,0.017,0.136,0.105,0.049,2.243,0.186,0.114,0.118,0.102,0.016,1.469,0.162,0.077,0.043,0.085,0.115,0.171,0.842,0.093,0.082,0.068,0.343,0.038,0.319,0.026,0.093,0.221,0.082,9.719
26/04/2012 8:00,0.322,2.004,5.621,1.249,0.189,4.344,1.224,0.773,2.718,0.140,1.523,0.069,1.981,0.111,0.021,0.016,0.044,0.533,0.241,0.673,0.608,0.042,0.349,0.015,0.123,0.091,0.052,2.494,0.206,0.104,0.121,0.152,0.017,1.507,0.149,0.075,0.080,0.130,0.108,0.148,0.788,0.095,0.086,0.060,0.328,0.046,0.262,0.026,0.061,0.189,0.057,10.547
26/04/2012 9:00,0.175,1.054,4.265,0.550,0.122,1.881,0.669,0.433,1.655,0.067,0.929,0.047,0.951,0.027,<mdl,0.009,0.013,0.371,0.142,0.316,0.180,0.013,0.182,0.007,0.059,0.037,0.020,0.693,0.057,0.048,0.054,0.082,0.006,0.493,0.049,0.038,0.051,0.075,0.089,0.086,0.226,0.027,0.024,0.019,0.080,0.011,0.141,0.010,0.022,0.077,0.052,5.364
26/04/2012 10:00,<mdl,1.038,4.092,2.377,0.182,9.179,0.624,0.434,2.100,0.098,1.036,0.046,1.066,0.020,<mdl,0.008,0.012,0.335,0.152,0.210,0.111,0.010,0.146,0.007,0.055,0.041,0.014,0.476,0.039,0.027,0.038,0.028,0.003,0.362,0.037,0.031,0.036,0.071,0.094,0.093,0.157,0.018,0.019,0.014,0.056,0.016,0.112,0.010,0.012,0.032,0.035,3.755
26/04/2012 11:00,<mdl,1.444,4.018,0.523,0.148,1.637,0.576,0.408,1.042,0.048,0.823,0.048,0.819,0.022,<mdl,0.011,0.010,0.319,0.163,0.199,0.096,0.006,0.140,0.007,0.058,0.036,0.005,0.327,0.035,0.027,0.034,0.020,0.003,0.263,0.031,0.026,0.041,0.067,0.082,0.076,0.103,0.010,0.009,0.013,0.040,0.007,0.074,0.007,<mdl,0.034,0.030,3.127
26/04/2012 12:00,<mdl,1.291,4.170,0.442,0.171,1.587,0.612,0.451,1.050,0.057,0.827,0.040,0.906,0.022,<mdl,0.009,0.011,0.265,0.259,0.161,0.075,0.003,0.135,0.004,0.048,0.032,0.009,0.245,0.020,0.025,0.032,0.014,0.002,0.225,0.022,0.032,0.039,0.096,0.079,0.077,0.101,0.010,0.010,0.005,0.032,0.004,0.077,0.009,<mdl,0.033,0.017,2.609
26/04/2012 13:00,<mdl,1.865,4.081,0.594,0.121,1.658,0.683,0.523,1.333,0.050,0.789,0.031,1.001,0.018,0.016,0.010,0.008,0.312,0.341,0.137,0.060,0.005,0.113,0.005,0.048,0.036,0.006,0.194,0.018,0.013,0.034,0.012,<mdl,0.155,0.015,0.024,0.031,0.075,0.084,0.073,0.079,0.007,0.012,0.005,0.025,0.004,0.050,0.005,<mdl,0.026,0.022,<mdl
26/04/2012 14:00,<mdl,1.523,3.420,0.427,0.114,1.823,0.609,0.418,0.612,0.022,0.830,0.039,1.006,0.019,0.019,0.014,0.009,0.257,0.311,0.230,0.145,0.009,0.124,0.003,0.058,0.034,0.015,0.500,0.045,0.030,0.035,0.030,0.007,0.378,0.034,0.027,0.038,0.050,0.076,0.093,0.197,0.019,0.012,0.015,0.052,0.004,0.067,0.005,0.014,0.037,0.023,<mdl
26/04/2012 15:00,0.200,1.579,3.507,0.310,0.095,2.128,0.576,0.493,0.297,0.019,0.825,0.048,0.971,0.021,<mdl,0.014,0.014,0.281,0.254,0.232,0.232,0.012,0.109,0.003,0.052,0.043,0.011,0.553,0.044,0.030,0.042,0.080,0.008,0.461,0.040,0.030,0.048,0.071,0.097,0.095,0.201,0.020,0.012,0.019,0.064,0.005,0.064,0.007,0.010,0.040,0.025,<mdl
26/04/2012 16:00,0.188,1.846,3.603,0.490,0.130,2.397,0.616,0.609,0.401,0.021,0.873,0.036,1.115,0.048,0.009,0.014,0.020,0.273,0.223,0.251,0.305,0.020,0.165,0.005,0.069,0.039,0.018,0.926,0.081,0.044,0.053,0.036,0.004,0.698,0.075,0.030,0.043,0.105,0.093,0.105,0.372,0.050,0.028,0.022,0.109,0.013,0.082,0.011,0.016,0.052,0.009,3.273
26/04/2012 17:00,<mdl,2.016,4.835,1.918,0.186,3.710,0.851,0.465,2.672,0.123,1.181,0.054,1.396,0.047,0.027,0.020,0.043,0.355,0.296,0.306,0.635,0.039,0.304,0.011,0.108,0.080,0.038,2.090,0.165,0.092,0.075,0.097,0.016,1.756,0.167,0.041,0.051,0.061,0.106,0.148,0.883,0.103,0.057,0.081,0.302,0.028,0.154,0.014,0.066,0.138,0.028,6.288
26/04/2012 18:00,<mdl,2.322,5.709,1.726,0.183,4.655,1.295,0.616,6.139,0.223,1.364,0.056,1.496,0.063,0.076,0.022,0.057,0.420,0.370,0.447,0.772,0.041,0.428,0.014,0.156,0.107,0.051,2.256,0.194,0.123,0.100,0.100,0.016,1.743,0.183,0.073,0.045,0.113,0.116,0.151,0.987,0.097,0.082,0.071,0.312,0.038,0.271,0.027,0.082,0.220,0.077,6.173
26/04/2012 19:00,0.220,1.663,4.527,1.582,0.188,3.135,0.843,0.466,4.248,0.162,1.069,0.052,1.046,0.051,0.020,0.018,0.037,0.304,0.244,0.308,0.511,0.034,0.316,0.015,0.103,0.077,0.039,1.672,0.137,0.086,0.071,0.080,0.013,1.237,0.122,0.053,0.038,0.123,0.102,0.133,0.625,0.077,0.058,0.061,0.216,0.029,0.242,0.023,0.058,0.181,0.065,6.181
26/04/2012 20:00,<mdl,1.934,6.868,2.570,0.276,5.915,1.586,0.560,8.746,0.348,1.984,0.083,1.456,0.095,0.064,0.023,0.097,0.788,0.493,0.592,1.239,0.076,0.900,0.040,0.279,0.203,0.090,5.083,0.428,0.233,0.237,0.216,0.033,3.296,0.339,0.110,0.063,0.337,0.141,0.229,1.928,0.223,0.134,0.136,0.585,0.079,0.733,0.068,0.158,0.395,0.164,10.304
26/04/2012 21:00,<mdl,1.343,5.365,3.782,0.332,4.773,1.325,0.385,14.069,0.593,1.813,0.079,0.848,0.092,0.071,0.018,0.083,0.790,0.447,0.501,1.272,0.079,0.914,0.044,0.285,0.191,0.087,4.960,0.403,0.213,0.211,0.209,0.030,3.289,0.338,0.108,0.058,0.253,0.124,0.228,1.900,0.228,0.126,0.126,0.551,0.074,0.812,0.071,0.149,0.393,0.166,15.781
26/04/2012 22:00,<mdl,0.870,5.028,1.592,0.182,4.377,1.078,0.308,2.323,0.098,1.671,0.077,0.706,0.067,0.073,0.022,0.075,0.768,0.424,0.499,1.221,0.075,1.067,0.045,0.289,0.181,0.084,4.750,0.400,0.204,0.199,0.188,0.028,3.224,0.333,0.114,0.048,0.192,0.119,0.236,1.991,0.235,0.146,0.109,0.568,0.084,0.949,0.069,0.151,0.409,0.174,12.447
26/04/2012 23:00,<mdl,0.704,4.400,1.710,0.197,4.506,0.867,0.313,3.058,0.134,1.907,0.077,0.666,0.082,0.070,0.019,0.085,0.841,0.419,0.646,1.201,0.061,1.182,0.056,0.292,0.178,0.085,4.370,0.348,0.190,0.182,0.193,0.038,3.063,0.305,0.107,0.041,0.117,0.103,0.206,1.966,0.237,0.152,0.115,0.554,0.073,1.127,0.106,0.249,0.458,0.221,10.127
27/04/2012 1:00,<mdl,0.390,4.033,1.345,0.229,3.986,0.708,0.307,2.804,0.124,1.784,0.064,0.654,0.087,0.076,0.017,0.067,0.792,0.374,0.513,1.105,0.069,1.287,0.051,0.291,0.165,0.079,4.095,0.343,0.189,0.180,0.215,0.029,2.921,0.286,0.107,0.031,0.123,0.109,0.194,1.772,0.205,0.105,0.099,0.528,0.073,1.167,0.112,0.168,0.396,0.186,7.776
27/04/2012 2:00,<mdl,0.413,3.007,1.677,0.220,3.471,0.542,0.222,3.193,0.134,1.545,0.059,0.402,0.105,0.086,0.013,0.066,0.754,0.337,0.410,1.090,0.072,1.215,0.046,0.290,0.158,0.078,4.131,0.353,0.180,0.151,0.218,0.026,2.869,0.287,0.097,0.030,0.103,0.107,0.198,1.708,0.203,0.115,0.091,0.497,0.063,1.140,0.106,0.186,0.459,0.191,9.943
27/04/2012 3:00,<mdl,0.250,2.629,1.285,0.163,3.109,0.419,0.171,2.073,0.089,1.289,0.058,0.259,0.111,0.088,0.018,0.059,0.739,0.309,0.370,0.990,0.059,1.129,0.046,0.276,0.143,0.071,4.093,0.341,0.164,0.137,0.183,0.026,2.797,0.285,0.080,0.018,0.102,0.102,0.201,1.747,0.195,0.110,0.094,0.512,0.075,1.077,0.104,0.141,0.426,0.195,6.822
27/04/2012 4:00,0.176,<mdl,2.104,1.766,0.218,2.790,0.353,0.107,3.712,0.158,1.152,0.043,0.215,0.114,0.082,0.017,0.057,0.678,0.281,0.292,0.886,0.051,1.106,0.042,0.264,0.127,0.072,3.581,0.289,0.150,0.127,0.178,0.019,2.385,0.254,0.091,0.015,0.060,0.107,0.175,1.418,0.174,0.094,0.071,0.447,0.063,1.061,0.095,0.181,0.404,0.204,7.365
27/04/2012 5:00,0.374,0.350,2.365,1.434,0.327,2.943,0.399,0.081,2.865,0.129,1.135,0.047,0.135,0.129,0.078,0.014,0.059,0.687,0.329,0.240,0.891,0.048,1.090,0.041,0.267,0.143,0.067,3.536,0.290,0.175,0.148,0.164,0.023,2.304,0.240,0.103,0.014,0.047,0.104,0.165,1.442,0.167,0.095,0.092,0.437,0.064,1.076,0.089,0.219,0.426,0.168,6.240
27/04/2012 6:00,<mdl,1.074,2.128,1.545,0.241,4.055,0.691,0.053,2.174,0.090,1.229,0.050,0.123,0.252,0.072,0.019,0.109,0.918,0.464,0.295,1.253,0.081,1.212,0.054,0.340,0.188,0.103,4.437,0.350,0.230,0.181,0.249,0.030,2.899,0.292,0.137,0.032,0.090,0.110,0.239,1.744,0.218,0.136,0.139,0.577,0.070,1.100,0.090,0.312,0.537,0.205,9.698
27/04/2012 7:00,<mdl,1.324,3.347,2.734,0.339,5.812,0.824,0.285,5.108,0.222,1.669,0.068,0.362,0.196,0.074,0.025,0.144,0.946,0.485,0.356,1.754,0.110,1.249,0.058,0.329,0.197,0.099,5.984,0.485,0.236,0.202,0.279,0.031,4.153,0.415,0.138,0.035,0.114,0.137,0.303,2.166,0.255,0.185,0.158,0.719,0.094,1.152,0.111,0.237,0.565,0.190,12.273
27/04/2012 8:00,<mdl,1.905,5.187,1.539,0.244,4.415,1.438,0.685,4.688,0.205,1.846,0.079,1.540,0.143,0.054,0.026,0.053,0.632,0.334,1.097,0.758,0.044,0.806,0.032,0.195,0.135,0.061,2.869,0.230,0.147,0.156,0.149,0.020,1.931,0.196,0.092,0.070,0.151,0.125,0.188,1.044,0.116,0.093,0.076,0.377,0.053,0.606,0.046,0.129,0.297,0.127,12.580
27/04/2012 9:00,<mdl,1.999,4.877,0.887,0.151,3.244,1.227,0.578,2.676,0.110,1.577,0.080,1.536,0.181,0.036,0.019,0.034,0.445,0.240,0.730,0.359,0.027,0.411,0.016,0.110,0.073,0.031,1.262,0.104,0.100,0.091,0.072,0.011,0.893,0.094,0.063,0.085,0.136,0.109,0.120,0.408,0.053,0.050,0.034,0.157,0.030,0.349,0.028,0.055,0.156,0.120,10.121
27/04/2012 10:00,<mdl,2.430,6.099,0.998,0.172,4.757,1.588,0.683,2.869,0.132,2.542,0.105,2.163,0.071,0.025,0.018,0.021,0.511,0.310,0.942,0.376,0.026,0.286,0.014,0.129,0.099,0.042,1.629,0.121,0.100,0.100,0.135,0.016,1.337,0.150,0.077,0.140,0.180,0.116,0.131,0.512,0.066,0.062,0.031,0.166,0.028,0.201,0.024,0.045,0.142,0.088,5.334
27/04/2012 11:00,<mdl,2.458,5.095,0.589,0.164,3.964,1.505,0.555,1.304,0.060,1.856,0.084,1.946,0.049,0.017,0.021,0.018,0.467,0.331,0.622,0.254,0.016,0.197,0.008,0.088,0.078,0.030,1.110,0.095,0.072,0.069,0.055,0.007,0.796,0.086,0.059,0.136,0.178,0.090,0.098,0.313,0.041,0.043,0.026,0.090,0.012,0.119,0.011,0.034,0.148,0.050,6.398
27/04/2012 12:00,<mdl,2.803,5.056,0.657,0.134,3.352,1.309,0.549,1.522,0.073,1.624,0.069,1.828,0.049,0.020,0.017,0.018,0.506,0.320,0.619,0.193,0.012,0.152,0.006,0.080,0.082,0.021,0.783,0.068,0.058,0.057,0.033,0.004,0.485,0.058,0.058,0.137,0.194,0.108,0.094,0.217,0.026,0.035,0.017,0.073,0.012,0.078,0.008,0.019,0.103,0.040,4.551
27/04/2012 13:00,<mdl,2.836,5.012,0.547,0.106,3.151,1.118,0.579,1.989,0.083,1.522,0.063,1.832,0.036,0.026,0.017,0.016,0.504,0.386,0.454,0.177,0.011,0.155,0.007,0.074,0.073,0.014,0.589,0.043,0.045,0.061,0.019,0.004,0.299,0.038,0.056,0.132,0.223,0.101,0.095,0.166,0.015,0.029,0.011,0.048,0.008,0.065,0.005,0.013,0.114,0.034,6.273
27/04/2012 14:00,<mdl,2.970,4.675,0.383,0.112,3.060,0.773,0.492,0.896,0.046,1.352,0.066,1.681,0.033,0.012,0.011,0.013,0.393,0.409,0.319,0.112,0.008,0.107,0.003,0.070,0.046,0.010,0.389,0.029,0.039,0.043,0.018,<mdl,0.188,0.026,0.037,0.091,0.178,0.091,0.089,0.118,0.016,0.018,0.008,0.034,<mdl,0.049,0.003,0.007,0.067,0.027,4.625
27/04/2012 15:00,<mdl,2.794,4.695,0.562,0.112,4.317,1.221,0.575,0.597,0.025,1.668,0.081,1.815,0.041,0.036,0.017,0.020,0.431,0.362,0.489,0.311,0.016,0.137,0.006,0.121,0.081,0.024,0.804,0.073,0.056,0.074,0.024,0.001,0.595,0.058,0.053,0.122,0.202,0.104,0.099,0.564,0.063,0.041,0.025,0.142,0.014,0.084,0.010,0.038,0.122,0.031,5.762
27/04/2012 16:00,<mdl,2.370,3.997,0.472,0.117,3.508,0.903,0.465,0.426,0.022,1.371,0.065,1.437,0.039,0.023,0.017,0.014,0.361,0.212,0.348,0.262,0.017,0.129,0.001,0.079,0.068,0.019,0.726,0.063,0.045,0.076,0.035,0.004,0.564,0.059,0.047,0.080,0.133,0.111,0.096,0.336,0.040,0.030,0.021,0.093,0.015,0.078,0.012,0.030,0.082,0.046,3.243
27/04/2012 17:00,<mdl,2.868,4.238,1.256,0.170,5.784,1.368,0.464,1.465,0.064,1.453,0.063,1.460,0.050,0.083,0.024,0.025,0.363,0.329,0.389,0.520,0.025,0.175,0.006,0.115,0.101,0.037,1.704,0.123,0.075,0.094,0.072,0.006,1.150,0.121,0.059,0.052,0.163,0.111,0.138,0.669,0.072,0.064,0.061,0.263,0.040,0.091,0.011,0.065,0.224,0.027,5.974
27/04/2012 18:00,<mdl,2.728,5.198,2.667,0.265,5.619,1.418,0.551,11.692,0.499,1.546,0.067,1.551,0.067,0.068,0.014,0.049,0.431,0.377,0.445,0.746,0.047,0.301,0.012,0.148,0.138,0.051,2.440,0.191,0.112,0.124,0.084,0.013,1.665,0.175,0.077,0.084,0.208,0.110,0.166,0.920,0.114,0.083,0.075,0.376,0.045,0.227,0.022,0.087,0.267,0.084,11.018
27/04/2012 19:00,<mdl,2.113,5.727,1.977,0.257,5.748,1.290,0.409,3.964,0.165,2.042,0.083,1.217,0.092,0.067,0.023,0.088,0.733,0.427,1.115,1.365,0.083,0.653,0.029,0.239,0.195,0.168,4.598,0.373,0.182,0.180,0.188,0.032,3.542,0.373,0.117,0.076,0.272,0.135,0.289,5.242,0.650,0.153,0.142,0.899,0.111,0.520,0.044,0.128,0.405,0.138,12.014
27/04/2012 20:00,<mdl,1.769,5.449,2.245,0.259,5.779,1.350,0.355,3.934,0.155,2.251,0.097,0.867,0.094,0.055,0.019,0.103,0.915,0.458,0.905,1.429,0.081,0.859,0.034,0.286,0.203,0.152,4.472,0.369,0.233,0.223,0.214,0.031,3.345,0.355,0.135,0.083,0.259,0.137,0.270,3.933,0.471,0.191,0.151,0.807,0.101,0.727,0.063,0.186,0.480,0.184,16.182
27/04/2012 21:00,<mdl,1.533,6.092,2.364,0.310,6.161,1.364,0.569,4.969,0.197,2.289,0.098,1.157,0.128,0.073,0.022,0.124,1.057,0.491,0.860,1.597,0.091,1.251,0.057,0.349,0.260,0.160,5.112,0.406,0.252,0.273,0.236,0.030,3.627,0.370,0.148,0.081,0.256,0.139,0.296,3.417,0.394,0.207,0.146,0.783,0.095,1.103,0.097,0.194,0.486,0.420,20.500
27/04/2012 22:00,<mdl,1.488,6.238,2.735,0.326,7.186,1.412,0.681,5.937,0.252,2.298,0.100,1.508,0.132,0.078,0.027,0.133,1.071,0.507,0.910,1.676,0.102,1.213,0.055,0.371,0.249,0.181,5.633,0.445,0.283,0.293,0.262,0.034,3.808,0.392,0.155,0.085,0.243,0.151,0.298,3.514,0.445,0.201,0.145,0.815,0.118,1.065,0.096,0.215,0.524,0.311,14.792
27/04/2012 23:00,<mdl,1.557,5.617,2.513,0.321,6.627,1.256,0.515,4.674,0.211,2.237,0.086,1.319,0.124,0.073,0.023,0.120,1.019,0.513,0.980,1.686,0.114,1.228,0.053,0.364,0.239,0.166,5.582,0.459,0.245,0.274,0.256,0.036,3.849,0.383,0.135,0.074,0.199,0.156,0.279,3.033,0.364,0.201,0.154,0.775,0.117,1.086,0.105,0.182,0.540,0.271,16.825
28/04/2012 1:00,<mdl,0.808,3.799,2.822,0.275,4.838,0.645,0.327,9.260,0.393,1.885,0.075,0.588,0.139,0.082,0.020,0.105,0.984,0.428,0.631,1.421,0.092,1.400,0.067,0.338,0.177,0.116,5.040,0.414,0.229,0.203,0.243,0.032,3.523,0.363,0.119,0.034,0.113,0.123,0.256,2.198,0.284,0.173,0.139,0.673,0.078,1.295,0.132,0.186,0.470,0.366,12.106
28/04/2012 2:00,<mdl,0.376,3.140,2.618,0.269,4.312,0.542,0.271,6.189,0.251,1.714,0.069,0.464,0.152,0.074,0.016,0.086,0.922,0.379,0.557,1.314,0.091,1.445,0.057,0.333,0.177,0.091,4.739,0.381,0.208,0.204,0.230,0.032,3.255,0.330,0.102,0.043,0.130,0.134,0.237,1.880,0.219,0.147,0.120,0.595,0.094,1.345,0.123,0.194,0.503,0.327,12.345
28/04/2012 3:00,<mdl,<mdl,2.094,2.174,0.238,3.705,0.407,0.220,6.041,0.237,1.394,0.067,0.311,0.146,0.075,0.018,0.080,0.805,0.337,0.454,1.157,0.075,1.305,0.047,0.287,0.156,0.086,4.340,0.353,0.195,0.158,0.205,0.032,3.022,0.310,0.091,0.034,0.105,0.115,0.225,1.736,0.199,0.145,0.117,0.543,0.079,1.236,0.121,0.182,0.476,0.264,14.540
28/04/2012 4:00,<mdl,0.241,2.117,1.627,0.205,3.535,0.355,0.164,3.112,0.129,1.263,0.057,0.226,0.144,0.086,0.015,0.064,0.734,0.371,0.350,1.056,0.068,1.266,0.051,0.286,0.158,0.077,3.966,0.323,0.177,0.151,0.184,0.026,2.839,0.292,0.083,0.029,0.085,0.114,0.193,1.588,0.192,0.125,0.096,0.515,0.077,1.237,0.113,0.180,0.450,0.254,5.977
28/04/2012 5:00,<mdl,0.382,1.990,1.816,0.286,3.761,0.340,0.123,4.411,0.190,1.096,0.038,0.131,0.127,0.067,0.014,0.075,0.711,0.396,0.275,1.007,0.062,1.344,0.059,0.267,0.157,0.072,3.787,0.298,0.188,0.131,0.148,0.026,2.599,0.263,0.093,0.021,0.070,0.100,0.179,1.430,0.149,0.108,0.090,0.475,0.057,1.377,0.115,0.197,0.438,0.380,6.204
28/04/2012 6:00,<mdl,0.450,3.737,1.262,0.208,3.549,0.568,0.234,2.210,0.095,1.609,0.063,0.339,0.150,0.052,0.022,0.064,0.647,0.322,0.412,1.013,0.056,1.282,0.051,0.257,0.152,0.077,3.798,0.304,0.171,0.165,0.178,0.025,2.519,0.253,0.092,0.025,0.107,0.110,0.184,1.443,0.162,0.119,0.099,0.487,0.076,1.202,0.101,0.196,0.410,0.320,9.510
28/04/2012 7:00,<mdl,0.575,4.475,1.202,0.229,2.818,0.711,0.229,1.938,0.075,2.129,0.084,0.373,0.121,0.046,0.013,0.052,0.576,0.285,0.453,0.754,0.055,0.822,0.033,0.191,0.126,0.058,2.690,0.226,0.140,0.179,0.156,0.021,1.890,0.207,0.083,0.045,0.094,0.110,0.177,1.099,0.130,0.113,0.079,0.363,0.058,0.670,0.068,0.119,0.295,0.184,8.926
28/04/2012 8:00,<mdl,1.172,4.808,1.087,0.192,2.838,1.099,0.681,3.872,0.161,1.950,0.087,0.797,0.085,0.038,0.019,0.034,0.516,0.255,0.417,0.612,0.041,0.503,0.021,0.156,0.116,0.052,1.948,0.157,0.118,0.119,0.135,0.013,1.423,0.147,0.068,0.064,0.116,0.104,0.149,0.744,0.084,0.087,0.064,0.286,0.043,0.421,0.045,0.076,0.206,0.120,6.619
28/04/2012 9:00,<mdl,1.796,4.917,1.200,0.173,3.061,1.254,0.760,4.602,0.193,1.757,0.070,1.329,0.079,0.028,0.022,0.028,0.473,0.221,0.520,0.427,0.020,0.294,0.013,0.126,0.106,0.044,1.421,0.133,0.097,0.104,0.055,0.012,1.069,0.114,0.078,0.100,0.219,0.108,0.126,0.532,0.064,0.081,0.039,0.193,0.025,0.215,0.024,0.058,0.143,0.098,8.346
28/04/2012 10:00,<mdl,2.120,4.722,0.895,0.146,3.742,1.349,0.629,2.838,0.127,1.864,0.086,1.603,0.068,0.024,0.013,0.023,0.595,0.287,0.524,0.453,0.028,0.259,0.009,0.134,0.117,0.035,1.666,0.139,0.107,0.105,0.055,0.009,1.125,0.111,0.069,0.130,0.215,0.116,0.108,0.518,0.060,0.065,0.034,0.188,0.024,0.190,0.012,0.064,0.185,0.086,10.009
